login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
PiyushKumarSingh-90,PiyushKumarSingh-90/HTML-CSS,2024-06-23T09:05:52Z,0,0,HTML,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/HTML_Projects,2024-02-22T06:41:20Z,0,0,HTML,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/JavaScript,2024-06-23T09:07:17Z,0,0,HTML,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/JS-PROJECTS,2024-06-23T09:07:52Z,0,0,CSS,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/leetcode,2024-04-20T16:54:17Z,1,1,C++,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/NO-code,2023-12-28T05:37:24Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/OS,2024-06-23T09:08:37Z,0,0,C,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/OS-LAB-1,2024-05-04T11:07:36Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/OS_PRACTICAL,2024-05-30T03:28:10Z,0,0,C,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/PiyushKumarSingh-90,2024-06-13T05:07:59Z,4,4,,True,False,
PiyushKumarSingh-90,PiyushKumarSingh-90/Pythan_lab,2024-01-09T16:45:08Z,1,1,Python,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/PYTHON,2023-12-20T10:45:32Z,1,1,Python,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/Python_inhritance,2024-01-03T18:31:46Z,0,0,Python,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/REACT,2024-06-23T09:09:13Z,0,0,JavaScript,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/React_Practice_Project,2024-06-22T11:24:42Z,0,0,JavaScript,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/Scratch-hackathon,2023-12-28T06:30:54Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/sem-1-Python_Assingment,2023-12-28T13:40:19Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/sem-1-Python_Lab,2023-12-28T07:08:54Z,0,0,Python,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/Sem-2_CSS_LabManual_-,2024-04-06T11:22:59Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/Sem-2_DSA_LabManual,2024-04-07T06:13:27Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/Sem-2_HTML-CSS_WEBSIDE,2024-04-07T06:18:38Z,0,0,HTML,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/Sem-2_Html_LabManual,2024-04-06T11:15:19Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/sem-2_vedio_Assingment,2024-03-05T17:55:18Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/Sem_1_vedioAssingments,2023-12-29T11:29:41Z,0,0,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/strawhat-90,2024-01-07T11:06:36Z,3,3,,True,True,
PiyushKumarSingh-90,PiyushKumarSingh-90/strawhat-90-sem-2_sprint-1_HtmlPractical,2024-03-07T08:13:06Z,0,0,HTML,True,True,
mfaisalkhatri,mfaisalkhatri/AmazonAppSample,2022-10-10T14:29:28Z,3,3,Java,True,True,
mfaisalkhatri,mfaisalkhatri/AmazonTest,2018-11-03T12:49:26Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/api-testing-playwright-java-testng,2023-02-28T12:29:00Z,26,26,Java,True,True,
mfaisalkhatri,mfaisalkhatri/api-testing-rest-assured,2023-10-09T18:25:30Z,8,8,Java,True,True,
mfaisalkhatri,mfaisalkhatri/api-testing-tutorial,2023-06-16T05:39:54Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/api-tutorial,2023-06-21T02:56:01Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/appium-biometric-android-demo,2023-12-04T06:33:21Z,3,3,Java,True,True,
mfaisalkhatri,mfaisalkhatri/appium-java-examples,2022-10-13T19:06:32Z,46,46,Java,True,True,
mfaisalkhatri,mfaisalkhatri/appium-lambdatest-demo,2023-11-28T17:51:01Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/appium-next-example,2024-01-31T07:24:50Z,1,1,,True,True,MIT License
mfaisalkhatri,mfaisalkhatri/appium-webdriverio-demo,2023-04-04T11:11:34Z,2,2,TypeScript,True,True,
mfaisalkhatri,mfaisalkhatri/AppiumGithubActionPOC,2021-02-17T14:51:36Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/awesome,2023-01-19T19:31:47Z,2,2,,True,False,Creative Commons Zero v1.0 Universal
mfaisalkhatri,mfaisalkhatri/awesome-learning,2023-01-17T14:35:55Z,857,857,,True,True,
mfaisalkhatri,mfaisalkhatri/boyka-framework-poc,2023-02-23T13:24:27Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/boyka-web-demo,2024-10-01T16:24:24Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/builderpatternwithlombok,2022-09-10T06:12:56Z,10,10,Java,True,True,
mfaisalkhatri,mfaisalkhatri/CITests,2018-10-23T03:46:06Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/ConfigReader,2018-05-12T08:55:01Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/coteafs-appium-browser-boilerplate,2021-07-10T16:07:39Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/coteafs-datasource,2020-08-31T15:56:44Z,0,0,Java,True,True,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/coteafs-logger,2019-07-02T16:48:40Z,0,0,Java,True,False,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/coteafs-parent,2019-07-06T06:25:48Z,1,1,,True,False,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/coteafs-Selenium-Tests,2018-09-04T18:20:34Z,4,4,Java,True,True,
mfaisalkhatri,mfaisalkhatri/coteafs-services,2020-04-10T07:57:05Z,0,0,,True,False,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/cypress-lambdatest-demo,2023-09-26T15:05:00Z,2,2,JavaScript,True,True,
mfaisalkhatri,mfaisalkhatri/cypress_tutorial,2022-08-30T05:32:42Z,5,5,JavaScript,True,True,
mfaisalkhatri,mfaisalkhatri/ecommerce,2017-03-16T16:38:06Z,0,0,HTML,True,True,
mfaisalkhatri,mfaisalkhatri/facebookAutomation,2017-09-23T14:27:13Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/FacebookAutomationWithAppium,2017-10-28T17:25:21Z,1,1,HTML,True,True,
mfaisalkhatri,mfaisalkhatri/flutter-appium-demo,2023-08-11T19:29:43Z,4,4,Java,True,True,
mfaisalkhatri,mfaisalkhatri/flutter-lambdatest-demo,2023-11-26T15:37:29Z,3,3,Java,True,True,
mfaisalkhatri,mfaisalkhatri/gatlingpoc,2021-02-28T19:03:25Z,4,4,Scala,True,True,
mfaisalkhatri,mfaisalkhatri/gatlingpractice,2021-02-26T09:31:42Z,0,0,Scala,True,True,
mfaisalkhatri,mfaisalkhatri/GatlingProject,2019-10-12T03:30:26Z,0,0,Scala,True,True,
mfaisalkhatri,mfaisalkhatri/GaugeTaikoExample,2020-04-02T18:29:14Z,4,4,JavaScript,True,True,
mfaisalkhatri,mfaisalkhatri/github-readme-stats,2023-01-19T14:32:30Z,2,2,JavaScript,True,False,MIT License
mfaisalkhatri,mfaisalkhatri/Guru99BankProject,2019-04-13T13:55:09Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/issuetrackingapi,2018-09-16T18:07:44Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/java-json-examples,2024-10-28T07:07:18Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/JenkinsTest,2018-10-27T16:41:07Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/jsonfilereader,2018-09-21T15:58:30Z,1,1,Java,True,True,GNU General Public License v3.0
mfaisalkhatri,mfaisalkhatri/js_sonar_poc,2022-01-04T15:19:25Z,2,2,JavaScript,True,True,
mfaisalkhatri,mfaisalkhatri/junit-basic,2024-09-29T09:01:28Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/junit-examples,2022-10-25T19:04:04Z,6,6,Java,True,True,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/lambdatest-poc,2022-04-03T10:07:15Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/live-chat-app-playground,2024-09-23T14:35:11Z,1,1,JavaScript,True,True,
mfaisalkhatri,mfaisalkhatri/Manual_Testing,2017-09-23T07:53:24Z,378,378,,True,True,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/mfaisalkhatri,2022-05-28T03:46:20Z,2,2,,True,True,
mfaisalkhatri,mfaisalkhatri/mfaisalkhatri.github.io,2018-09-13T14:16:48Z,4,4,HTML,True,True,
mfaisalkhatri,mfaisalkhatri/NaukriSite,2017-12-06T16:51:40Z,2,2,Java,True,True,GNU General Public License v3.0
mfaisalkhatri,mfaisalkhatri/OkHttpRestAssuredExamples,2020-03-07T18:47:41Z,35,35,Java,True,True,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/parallel-mobile-tests-appium,2022-07-05T07:33:40Z,15,15,Java,True,True,
mfaisalkhatri,mfaisalkhatri/pcloudy-appium-demo,2023-02-03T20:25:22Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/pcloudy-demo,2022-10-27T07:00:19Z,5,5,Java,True,True,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/pCloudy-selenium-javascript,2023-02-15T17:34:25Z,1,1,JavaScript,True,True,
mfaisalkhatri,mfaisalkhatri/playwright-ts-web-automation,2024-07-01T06:27:34Z,1,1,TypeScript,True,True,
mfaisalkhatri,mfaisalkhatri/react-native-app-tests,2022-06-09T15:44:00Z,15,15,Java,True,True,
mfaisalkhatri,mfaisalkhatri/rest-assured-examples,2021-11-19T19:26:29Z,182,182,Java,True,True,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/RestAssured,2018-02-28T18:07:32Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/restful-ecommerce,2024-09-02T15:34:07Z,24,24,JavaScript,True,True,GNU Affero General Public License v3.0
mfaisalkhatri,mfaisalkhatri/SeleLite,2016-09-05T12:31:03Z,0,0,,True,True,
mfaisalkhatri,mfaisalkhatri/selenium-css-selector-demo,2023-05-05T16:30:23Z,3,3,Java,True,True,
mfaisalkhatri,mfaisalkhatri/selenium-demo,2023-09-04T06:19:09Z,3,3,Java,True,True,
mfaisalkhatri,mfaisalkhatri/selenium-exceptions-demo,2023-07-28T13:16:51Z,3,3,Java,True,True,
mfaisalkhatri,mfaisalkhatri/selenium-lambdatest-demo,2023-09-15T18:21:47Z,5,5,Java,True,True,
mfaisalkhatri,mfaisalkhatri/selenium-manager-demo,2023-08-02T07:20:28Z,2,2,Java,True,True,MIT License
mfaisalkhatri,mfaisalkhatri/selenium-pagefactory-demo,2023-08-17T19:15:01Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/selenium-practice,2016-11-14T08:57:36Z,0,0,Java,True,True,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/selenium-visual-regression-example,2023-08-31T07:24:34Z,4,4,Java,True,True,
mfaisalkhatri,mfaisalkhatri/selenium-visual-regression-smartui-demo,2024-03-02T07:34:16Z,1,1,Java,True,True,
mfaisalkhatri,mfaisalkhatri/selenium-wait-demo,2023-06-12T05:16:50Z,5,5,Java,True,True,
mfaisalkhatri,mfaisalkhatri/selenium4poc,2021-12-10T10:06:57Z,178,178,Java,True,True,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/SeleniumEasyDemo,2017-01-15T16:08:08Z,2,2,HTML,True,True,
mfaisalkhatri,mfaisalkhatri/seleniumExcelTest,2017-09-23T14:47:44Z,3,3,Java,True,True,
mfaisalkhatri,mfaisalkhatri/seleniumpractice,2022-12-01T06:00:57Z,7,7,Java,True,True,
mfaisalkhatri,mfaisalkhatri/servicenow-appium-testing,2023-02-14T18:06:35Z,4,4,Java,True,True,
mfaisalkhatri,mfaisalkhatri/servicenow-selenium-testing,2023-02-07T10:53:50Z,5,5,Java,True,True,
mfaisalkhatri,mfaisalkhatri/shadow-dom-selenium,2022-08-12T15:09:45Z,11,11,Java,True,True,
mfaisalkhatri,mfaisalkhatri/speedwell,2018-09-23T06:18:55Z,7,7,Java,True,True,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/StaticFramework,2018-03-15T18:10:30Z,1,1,HTML,True,True,
mfaisalkhatri,mfaisalkhatri/SuperTest_poc,2021-06-05T15:43:26Z,42,42,JavaScript,True,True,Apache License 2.0
mfaisalkhatri,mfaisalkhatri/technical-test,2023-09-22T11:23:25Z,3,3,Java,True,True,
mfaisalkhatri,mfaisalkhatri/testng-tutorial,2023-05-14T13:02:57Z,2,2,Java,True,True,
mfaisalkhatri,mfaisalkhatri/tutorials,2024-03-26T06:57:42Z,2,2,Java,True,True,MIT License
mfaisalkhatri,mfaisalkhatri/web-automation-playwright-java,2023-09-03T12:58:33Z,14,14,Java,True,True,
mfaisalkhatri,mfaisalkhatri/web-automation-wdio,2024-06-02T20:29:57Z,6,6,JavaScript,True,True,
mfaisalkhatri,mfaisalkhatri/webdriverio-ts-appium,2023-03-13T14:51:35Z,8,8,TypeScript,True,True,
mfaisalkhatri,mfaisalkhatri/webdriveriopoc,2021-04-12T18:30:30Z,5,5,JavaScript,True,True,
omsandippatil,omsandippatil/Air-Cursor,2024-04-03T11:40:42Z,3,3,Python,True,True,
omsandippatil,omsandippatil/Allumini,2024-09-14T09:17:48Z,3,3,,True,False,
omsandippatil,omsandippatil/api,2024-01-03T15:11:17Z,4,4,HTML,True,True,
omsandippatil,omsandippatil/Audio-Analyzer,2024-10-25T16:23:44Z,0,0,Python,True,True,
omsandippatil,omsandippatil/autogen,2024-05-07T05:50:47Z,2,2,Jupyter Notebook,True,True,Creative Commons Attribution 4.0 International
omsandippatil,omsandippatil/clif,2024-08-24T20:12:52Z,2,2,C++,True,True,Apache License 2.0
omsandippatil,omsandippatil/Docs,2024-09-13T14:08:01Z,3,3,HTML,True,True,
omsandippatil,omsandippatil/ExPillaites,2024-09-16T04:51:41Z,3,3,JavaScript,True,True,Other
omsandippatil,omsandippatil/Hackerrank-Solutions,2024-01-01T04:47:19Z,4,4,,True,True,
omsandippatil,omsandippatil/Jarvis,2024-01-07T10:38:45Z,5,5,Python,True,True,MIT License
omsandippatil,omsandippatil/Kabutar,2023-09-05T08:18:55Z,17,17,JavaScript,True,False,
omsandippatil,omsandippatil/Lawgarithm,2024-08-18T22:45:03Z,3,3,HTML,True,True,Other
omsandippatil,omsandippatil/lesspass,2024-08-24T19:58:15Z,2,2,JavaScript,True,True,GNU General Public License v3.0
omsandippatil,omsandippatil/Link-in-Bio,2024-08-24T21:22:42Z,3,3,,True,True,Other
omsandippatil,omsandippatil/music,2024-04-21T05:38:56Z,2,2,,True,True,
omsandippatil,omsandippatil/NewsAPP,2024-01-10T16:00:17Z,3,3,,True,True,
omsandippatil,omsandippatil/NotAPharmacy,2024-09-14T09:12:02Z,3,3,HTML,True,True,
omsandippatil,omsandippatil/Nutes,2024-09-03T09:12:39Z,3,3,HTML,True,True,
omsandippatil,omsandippatil/obsidian-releases,2024-09-01T10:59:28Z,3,3,,True,False,
omsandippatil,omsandippatil/OISTNB,2024-09-01T08:21:20Z,6,6,CSS,True,True,Other
omsandippatil,omsandippatil/omsandippatil,2023-12-08T06:29:58Z,17,17,,True,False,
omsandippatil,omsandippatil/omsandippatil.github.io,2023-12-17T15:02:49Z,6,6,JavaScript,True,False,
omsandippatil,omsandippatil/PeeKaboo,2024-09-24T11:42:06Z,2,2,JavaScript,True,True,Other
omsandippatil,omsandippatil/perfetto,2024-08-24T20:22:14Z,3,3,C++,True,False,Apache License 2.0
omsandippatil,omsandippatil/Phishing-Detection,2024-09-24T07:20:57Z,3,3,Jupyter Notebook,True,True,
omsandippatil,omsandippatil/Pillaites,2024-09-12T14:45:51Z,4,4,TypeScript,True,True,Other
omsandippatil,omsandippatil/pillaites.github.com,2023-12-26T14:00:22Z,9,9,JavaScript,True,True,
omsandippatil,omsandippatil/Project-Varuna,2024-08-05T09:51:06Z,2,2,,True,False,Other
omsandippatil,omsandippatil/register,2024-01-04T06:37:41Z,4,4,JavaScript,True,False,GNU General Public License v3.0
omsandippatil,omsandippatil/RVC-V3,2023-12-13T10:16:56Z,9,9,Jupyter Notebook,True,True,
omsandippatil,omsandippatil/Steganography-Image,2024-10-16T16:14:11Z,0,0,Python,True,True,
omsandippatil,omsandippatil/test-tlb,2024-01-03T14:07:11Z,4,4,C,True,True,GNU General Public License v2.0
omsandippatil,omsandippatil/VitruSphere,2024-09-24T09:09:29Z,3,3,,True,True,
omsandippatil,omsandippatil/Workout-Tracker,2024-04-02T10:24:19Z,4,4,Python,True,True,
anujvyas,anujvyas/22061-git-assignment,2021-08-25T16:07:08Z,0,0,,True,True,
anujvyas,anujvyas/anujvyas,2020-07-23T10:39:16Z,1,1,,True,True,
anujvyas,anujvyas/calculator,2021-08-27T08:37:19Z,2,2,JavaScript,True,True,MIT License
anujvyas,anujvyas/Data-Structures-and-Algorithms,2020-08-12T13:56:36Z,4,4,Python,True,True,
anujvyas,anujvyas/Deep-Learning-Projects,2020-05-20T08:38:34Z,25,25,Jupyter Notebook,True,True,
anujvyas,anujvyas/devops-practice,2021-05-22T09:01:32Z,0,0,,True,True,
anujvyas,anujvyas/Diabetes-Prediction-Deployment,2020-06-08T11:19:58Z,142,142,HTML,True,True,
anujvyas,anujvyas/IPL-First-Innings-Score-Prediction-Deployment,2020-06-20T21:29:45Z,159,159,HTML,True,True,
anujvyas,anujvyas/Kaggle-Competitions,2020-07-21T20:53:54Z,9,9,Jupyter Notebook,True,True,
anujvyas,anujvyas/Machine-Learning-Projects,2020-03-24T11:18:37Z,559,559,Jupyter Notebook,True,True,
anujvyas,anujvyas/Miscellaneous-Projects,2020-03-29T10:57:40Z,4,4,C++,True,True,
anujvyas,anujvyas/Movie-Genre-Prediction-Deployment,2020-06-01T12:27:52Z,39,39,HTML,True,True,
anujvyas,anujvyas/Natural-Language-Processing-Projects,2020-05-21T09:43:05Z,172,172,Jupyter Notebook,True,True,
anujvyas,anujvyas/Restaurant-Reviews-Sentiment-Analysis-Deployment,2020-05-29T17:52:26Z,65,65,HTML,True,True,
anujvyas,anujvyas/Spam-SMS-Classifier-Deployment,2020-05-28T10:57:24Z,72,72,HTML,True,True,
anujvyas,anujvyas/TestingForDevOpsbyBJ,2021-05-23T09:46:37Z,0,0,,True,True,
anujvyas,anujvyas/Web-Development-Projects,2020-03-24T11:25:43Z,5,5,CSS,True,True,
jalajthanaki,jalajthanaki/alexa-skills-kit-sdk-for-python,2018-06-30T07:49:11Z,1,1,Python,True,False,Apache License 2.0
jalajthanaki,jalajthanaki/allennlp,2018-07-05T18:30:00Z,0,0,Python,True,False,Apache License 2.0
jalajthanaki,jalajthanaki/Amazon_review_summarization,2018-04-12T21:06:49Z,1,1,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Atari_pong_gaming_bot,2018-02-24T17:40:52Z,3,3,Python,True,True,
jalajthanaki,jalajthanaki/awesome-design-patterns,2018-06-13T07:14:43Z,1,1,,True,True,
jalajthanaki,jalajthanaki/awesome-public-datasets,2018-02-26T08:15:08Z,1,1,,True,True,MIT License
jalajthanaki,jalajthanaki/awesome-python,2018-03-12T03:40:23Z,1,1,Python,True,False,Other
jalajthanaki,jalajthanaki/Awesome-pytorch-list,2018-09-18T05:46:15Z,0,0,,True,True,
jalajthanaki,jalajthanaki/Awesome_Machine_Learning_Solutions,2018-04-20T05:30:30Z,78,78,,True,True,
jalajthanaki,jalajthanaki/Basic_Ecommerce_Recomendation_System,2018-03-01T11:45:09Z,28,28,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Basic_job_recommendation_engine,2018-04-09T08:55:43Z,13,13,Python,True,True,
jalajthanaki,jalajthanaki/bert,2019-03-23T15:13:52Z,1,1,Python,True,True,Apache License 2.0
jalajthanaki,jalajthanaki/BioSyn,2020-07-06T12:25:18Z,0,0,,True,True,MIT License
jalajthanaki,jalajthanaki/Book_recommendation_system,2018-03-01T12:40:00Z,5,5,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/catalyst,2019-02-05T16:46:17Z,0,0,Python,True,True,MIT License
jalajthanaki,jalajthanaki/Chatbot_based_on_bAbI_dataset_using_Keras,2018-01-19T11:25:20Z,2,2,Python,True,True,
jalajthanaki,jalajthanaki/Chatbot_Rule_Based,2018-01-19T08:45:56Z,10,10,Python,True,True,
jalajthanaki,jalajthanaki/Chatbot_tensorflow,2018-01-19T09:16:32Z,7,7,Python,True,True,
jalajthanaki,jalajthanaki/cheat_sheets_of_python_libraries,2017-11-01T03:58:54Z,18,18,,True,True,
jalajthanaki,jalajthanaki/coursera-machine-learning-AndrewNg-Python,2018-08-15T06:29:34Z,2,2,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/credit-risk-modelling,2017-11-17T13:00:11Z,151,151,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Customer_churn_analysis,2018-03-16T06:24:54Z,9,9,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Customer_lifetime_value_analysis,2018-03-16T06:32:31Z,45,45,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Customer_segmentation,2018-03-16T06:15:07Z,130,130,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/darknet,2018-01-09T05:58:10Z,1,1,C,True,True,Other
jalajthanaki,jalajthanaki/darts,2018-06-30T07:49:34Z,0,0,Python,True,True,Apache License 2.0
jalajthanaki,jalajthanaki/DataScience_Interview_Seminar,2018-10-05T13:07:54Z,41,41,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/decaNLP,2018-06-23T07:33:11Z,0,0,Python,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
jalajthanaki,jalajthanaki/deep-reinforcement-learning,2018-07-07T13:06:44Z,2,2,Jupyter Notebook,True,True,MIT License
jalajthanaki,jalajthanaki/DeepPavlov,2018-03-01T05:22:12Z,0,0,Python,True,True,Apache License 2.0
jalajthanaki,jalajthanaki/docz,2018-06-13T07:16:33Z,0,0,TypeScript,True,True,MIT License
jalajthanaki,jalajthanaki/DQN_FlappyBird,2018-02-24T17:58:08Z,5,5,Python,True,True,
jalajthanaki,jalajthanaki/dtreeviz,2018-10-04T08:36:06Z,1,1,Jupyter Notebook,True,True,MIT License
jalajthanaki,jalajthanaki/edit-extraction,2019-05-20T06:36:07Z,0,0,Python,True,True,
jalajthanaki,jalajthanaki/errant,2019-05-20T06:36:23Z,0,0,Python,True,True,
jalajthanaki,jalajthanaki/Face_recognition,2018-02-12T06:47:13Z,3,3,Python,True,True,
jalajthanaki,jalajthanaki/Facial_emotion_recognition_using_Keras,2018-02-18T14:59:14Z,15,15,Python,True,True,
jalajthanaki,jalajthanaki/Facial_emotion_recognition_using_TensorFlow,2018-02-18T16:14:10Z,4,4,Python,True,True,
jalajthanaki,jalajthanaki/fast-style-transfer,2018-06-30T08:20:37Z,0,0,Python,True,True,
jalajthanaki,jalajthanaki/featuretools,2018-06-26T04:49:57Z,0,0,Python,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
jalajthanaki,jalajthanaki/gans-awesome-applications,2018-02-18T14:22:53Z,0,0,,True,True,
jalajthanaki,jalajthanaki/Get_Jobs_in_Data_Science,2018-09-14T04:41:52Z,9,9,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/gitautopush,2018-01-26T06:22:21Z,0,0,Python,True,True,MIT License
jalajthanaki,jalajthanaki/HarryPotter2Vec,2018-07-09T06:30:22Z,6,6,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Job_recommendation_engine,2018-04-09T09:00:59Z,63,63,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/learn_math_fast,2018-06-20T16:56:43Z,0,0,Python,True,True,
jalajthanaki,jalajthanaki/Linear-Regression-Workshop,2017-08-20T13:18:54Z,7,7,Jupyter Notebook,True,True,MIT License
jalajthanaki,jalajthanaki/Machine-Learning-Solutions,2018-08-15T05:59:14Z,3,3,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/machine_learning_basics,2018-03-12T03:41:22Z,2,2,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/medical_notes_extractive_summarization,2018-04-12T11:36:31Z,8,8,Python,True,True,
jalajthanaki,jalajthanaki/ML-From-Scratch,2018-08-29T03:44:01Z,2,2,Python,True,True,MIT License
jalajthanaki,jalajthanaki/models,2018-01-18T13:29:25Z,1,1,Python,True,True,Apache License 2.0
jalajthanaki,jalajthanaki/Movie_recommendation_engine,2018-03-22T15:16:34Z,79,79,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/nlp-architect,2018-05-28T09:07:00Z,1,1,Python,True,True,Apache License 2.0
jalajthanaki,jalajthanaki/nlp-datasets,2018-10-22T09:29:15Z,3,3,,True,True,
jalajthanaki,jalajthanaki/NLP-progress,2018-06-26T04:54:33Z,0,0,,True,True,MIT License
jalajthanaki,jalajthanaki/NLPython,2017-02-18T10:04:00Z,318,318,Jupyter Notebook,True,True,MIT License
jalajthanaki,jalajthanaki/Pandas-Cookbook,2018-07-19T06:01:02Z,0,0,Jupyter Notebook,True,True,MIT License
jalajthanaki,jalajthanaki/POS-tag-workshop,2018-06-05T11:52:15Z,11,11,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/progressive_growing_of_gans,2018-07-18T04:12:47Z,0,0,Python,True,False,Other
jalajthanaki,jalajthanaki/Pune_meetup,2018-06-26T10:17:30Z,6,6,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/PyDataAmsterdam2018,2018-08-15T06:29:49Z,0,0,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/python-ftfy,2018-04-19T08:20:07Z,0,0,Python,True,True,MIT License
jalajthanaki,jalajthanaki/Python-Natural-Language-Processing,2018-08-15T05:59:17Z,0,0,Jupyter Notebook,True,True,MIT License
jalajthanaki,jalajthanaki/PyTorch-NLP,2018-04-10T06:02:53Z,1,1,Python,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
jalajthanaki,jalajthanaki/pytorch-pretrained-BERT,2019-03-23T15:13:40Z,1,1,Jupyter Notebook,True,True,Apache License 2.0
jalajthanaki,jalajthanaki/Pytorch_sign_classification,2018-08-30T07:28:07Z,2,2,Python,True,True,
jalajthanaki,jalajthanaki/pytorch_tutorial,2018-08-29T04:46:15Z,0,0,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/quick-nlp,2018-10-22T09:43:29Z,0,0,Python,True,True,MIT License
jalajthanaki,jalajthanaki/Q_learning_for_simple_atari_game,2018-02-22T07:55:59Z,3,3,Python,True,True,
jalajthanaki,jalajthanaki/Real_time_object_detection,2018-01-05T07:14:11Z,9,9,Python,True,True,
jalajthanaki,jalajthanaki/Real_time_object_detection_with_YOLO,2018-01-09T04:27:14Z,16,16,Python,True,True,GNU General Public License v3.0
jalajthanaki,jalajthanaki/recipe-summarization,2017-06-09T04:06:42Z,6,6,Jupyter Notebook,True,True,MIT License
jalajthanaki,jalajthanaki/sentiment-analysis-template,2018-07-01T09:23:56Z,0,0,Jupyter Notebook,True,True,
